Item;Ratings
B002UO73YU;2
B002UQ0B0G;5
B002UQ2D4S;3
B002UQ2E7O;8
B002UQ2EBK;4
B002UQ4VWU;1
B002UQD4CS;1
B002UR1C6C;3
B002UR3JVI;113
B002URT2BY;22
B002USEN6M;2
B002USOVR8;1
B002USOVVO;1
B002UT0RJS;1
B002UTNKU6;1
B002UTR2WS;1
B002UTXZTC;2
B002UUECZW;24
B002UUOEWS;52
B002UUW0LU;14
B002UW38Z0;1
B002UWCGJE;4
B002UWDML0;1
B002UWDQPM;1
B002UXFV40;11
B002UXLSPQ;5
B002UXQT9G;1
B002UXQT9Q;3
B002UXQTAK;4
B002UXRE7W;5
B002UXS4JO;40
B002UXV06I;20
B002UXWWGA;13
B002UZ0YAY;2
B002UZ9X6K;2
B002UZASP0;1
B002UZCJQG;3
B002UZCJXY;2
B002UZQBV0;3
B002UZSPZK;5
B002V0695W;1
B002V0H3R0;1
B002V0P5RA;2
B002V0PNY0;2
B002V0W61I;1
B002V0XU9A;1
B002V0Y4CW;1
B002V3DGPK;5
B002V3JHNA;10
B002V3K1GM;1
B002V3TCLW;2
B002V3XUI8;1
B002V3XUKQ;1
B002V3XUWE;1
B002V4RYLG;1
B002V4S9EC;1
B002V4SIX4;1
B002V52UL4;1
B002V54WIS;1
B002V58UC2;1
B002V6YVK6;1
B002V6ZY4I;18
B002V8SGVY;1
B002V9Z81O;3
B002VA464S;1066
B002VASAJU;4
B002VAV5HO;3
B002VCACZ8;1
B002VCX11A;15
B002VD195Y;1
B002VDHMNM;4
B002VDMUQ6;9
B002VDQIP0;12
B002VE08J6;1
B002VF9WS8;2
B002VFANHW;1
B002VFCE7O;1
B002VFCE7Y;1
B002VFCEB0;1
B002VFVIY4;1
B002VFYS0K;3
B002VIPUVS;1
B002VJBNBI;5
B002VJFBSY;2
B002VJMFNS;2
B002VJOIII;6
B002VJQB9W;4
B002VJWN1W;2
B002VK3Z8G;1
B002VK7P28;1
B002VKA81I;2
B002VKE14S;1
B002VLCWUW;3
B002VM7FEY;2
B002VMMC4M;1
B002VN8WG8;15
B002VNX55G;7
B002VO0F1W;14
B002VO0V0C;4
B002VOOOKA;6
B002VPU700;16
B002VPVDE4;2
B002VQM7AW;1
B002VR2L0C;46
B002VR787S;1
B002VRB1DA;14
B002VRCT9K;26
B002VRCUQ2;14
B002VREOV6;15
B002VREPRE;23
B002VREYDE;4
B002VRNJAI;1
B002VRUYN8;1
B002VRXR9G;19
B002VS7Q8S;2
B002VSNHGI;3
B002VV62YE;8
B002VV9QII;1
B002VWJZ7E;5
B002VWJZ9C;2
B002VWRCEC;17
B002VX0DCE;10
B002VX6IE6;5
B002VY569I;2
B002VY9OK0;2
B002VYJDYW;48
B002VZIT3M;1
B002VZU1XS;3
B002W0UL7I;2
B002W0Z8DU;20
B002W14HPY;4
B002W24CQC;1
B002W25H48;2
B002W25O7S;3
B002W2B7H4;1
B002W2CHGY;2
B002W2DZNS;1
B002W2YMD0;16
B002W4FDUY;1
B002W4H9A6;1
B002W5GIXY;1
B002W6CBPM;3
B002W6M55I;2
B002W76MZG;16
B002W81N18;1
B002W8H8DA;3
B002W8IEYW;2
B002W8IHEE;2
B002W8IINE;3
B002W8IIOI;1
B002W8IIOS;1
B002W8IIPC;2
B002W8IIQG;1
B002W8IIQQ;2
B002W8K6FC;4
B002W8LU34;2
B002W8QW6Y;1
B002W8S622;2
B002W9AUB6;10
B002W9I77U;1
B002WA5HCW;1
B002WC928A;1
B002WC928U;1
B002WC929O;1
B002WC92AI;2
B002WD4BG2;7
B002WD68BI;4
B002WDL5I4;1
B002WDL5NE;2
B002WEASX6;1
B002WEC6WC;1
B002WEC708;4
B002WEC70S;2
B002WEC712;2
B002WEC71M;4
B002WEC73A;1
B002WEC76C;1
B002WEC78A;1
B002WEXNQU;1
B002WFCU9U;1
B002WG8U2U;1
B002WGOH9U;4
B002WHT0W8;3
B002WI2IDU;5
B002WJC4QU;4
B002WJHFTG;2
B002WJHFTQ;3
B002WJHFU0;3
B002WJHFUK;2
B002WJHFUU;1
B002WJHFV4;4
B002WJHFVE;1
B002WJHFVY;1
B002WJHFW8;2
B002WJHFWS;2
B002WJHFX2;10
B002WJHFXC;2
B002WJHFXM;1
B002WJHFY6;2
B002WJNVSK;2
B002WK8CDS;4
B002WKIPGW;1
B002WLGW66;7
B002WMGVR0;4
B002WMURBQ;17
B002WONMX4;2
B002WP2T96;2
B002WP94OO;1
B002WP9RMS;9
B002WPNGDO;2
B002WPPOJI;12
B002WPXWHE;3
B002WQIC4Q;1
B002WQK8VG;1
B002WQU1WW;1
B002WQW1NO;1
B002WQW1YS;2
B002WQZIV6;3
B002WSKGWU;1
B002WSYLS0;3
B002WTJV0C;1
B002WTT580;2
B002WU0L4Q;3
B002WU0SS0;2
B002WUN3Y6;6
B002WUWG9O;41
B002WV4HTK;4
B002WV8LYM;2
B002WV96DC;2
B002WVYZEM;5
B002WWL7TM;3
B002WWLPYE;1
B002WXDX2K;1
B002WXG2NM;2
B002WXGIHC;2
B002WXHOL6;16
B002WXJYN2;2
B002WXJYO6;1
B002WY66PA;2
B002WYF1SS;8
B002WZAX6M;5
B002WZB05K;2
B002WZBOPQ;3
B002WZK3BC;1
B002X02SEQ;1
B002X060Y0;1
B002X1CW1E;8
B002X1M0T8;2
B002X1M20A;1
B002X1M3OU;1
B002X1PS1U;1
B002X1Q14I;1
B002X1QAM6;1
B002X1R8L8;6
B002X1RBK6;5
B002X1RT9O;4
B002X1TPP0;4
B002X1TX2K;8
B002X45E34;11
B002X49732;296
B002X4CQ8A;1
B002X7XV04;1
B002X8Y4SQ;55
B002XA69NW;2
B002XBWXW2;2
B002XDA192;1
B002XDE45O;1
B002XDE472;1
B002XDE9GI;10
B002XDVICQ;1
B002XE1F50;1
B002XEVAVO;1
B002XF8CRI;59
B002XFD1VA;4
B002XFWWII;1
B002XG1P5S;1
B002XG4ZXM;8
B002XG5DDS;4
B002XG78TA;2
B002XG8LCI;3
B002XGGLIO;1
B002XGHVGA;12
B002XHB4UI;3
B002XIKFIY;3
B002XIQJ0C;2
B002XIYEL8;2
B002XJ0CPY;1
B002XJ3UQM;1
B002XJ77D4;1
B002XK643C;5
B002XM5DSM;2
B002XMGJEO;4
B002XMGJOY;2
B002XNKZP2;3
B002XNL8LW;2
B002XO35BW;3
B002XOANB2;1
B002XOJMAA;3
B002XPCTU4;1
B002XRB8XG;1
B002XRD4YM;1
B002XT075Y;1
B002XTBC80;9
B002XTBEBU;2
B002XTOM6Y;1
B002XTXGCA;19
B002XU4WSQ;12
B002XUCZI0;6
B002XUIP9I;3
B002XUJLKU;1
B002XV9Z2I;4
B002XVFOVY;10
B002XVIW7W;1
B002XVZ1NK;2
B002XYS9SG;1
B002XYVFK0;5
B002XYVIRA;2
B002XZ6AS6;2
B002XZJKWE;1
B002XZNGTW;2
B002XZOZ7O;3
B002XZOZGU;3
B002Y003I8;3
B002Y0M4KI;2
B002Y0XCNG;3
B002Y17UVA;18
B002Y1P63E;5
B002Y1V4U8;4
B002Y28ZMM;1
B002Y2BTXO;1
B002Y2BTXY;2
B002Y2R83O;1
B002Y2SG08;1
B002Y3DE68;1
B002Y4OGJ6;6
B002Y4Z4PQ;1
B002Y4Z4YM;1
B002Y4Z53W;5
B002Y4Z59G;1
B002Y668P4;3
B002Y7QCUE;1
B002YAKKSG;1
B002YAM33G;1
B002YAM3GI;2
B002YAMNSQ;1
B002YANW0Y;2
B002YANW2C;1
B002YAO90G;1
B002YATNF2;6
B002YB494Q;1
B002YBUNQ4;3
B002YBUUO4;1
B002YBV3BS;3
B002YBVNT0;1
B002YC0WFU;2
B002YC36ZI;14
B002YC36ZS;12
B002YC3V1M;2
B002YDBBDQ;1
B002YE5KD2;1
B002YEFMYO;5
B002YEI5EI;10
B002YEJWG8;1
B002YELSQ0;1
B002YENC9G;2
B002YEP0JQ;1
B002YEP4FQ;5
B002YEP528;1
B002YESKL6;1
B002YEZN8E;1
B002YFBEHC;1
B002YFUHEI;1
B002YFXUUQ;1
B002YJGP18;1
B002YJP45Q;2
B002YJUN7U;3
B002YJVACM;1
B002YK7K4S;2
B002YKS0G0;2
B002YKXIZS;50
B002YL212S;3
B002YL81RW;24
B002YLS8Z2;5
B002YMTJF4;1
B002YMVOH0;1
B002YMWPR8;4
B002YNHZI6;87
B002YNK6PK;6
B002YNVS1Q;34
B002YOJAFQ;1
B002YOJC1S;2
B002YOJC7C;1
B002YOJC8G;1
B002YOJCAO;1
B002YOJCE0;1
B002YOJF4W;26
B002YOOO9I;1
B002YP5PIG;1
B002YPBW24;1
B002YPQ0EO;13
B002YQ9FWW;1
B002YQNAMS;2
B002YQVJ08;1
B002YQWO70;1
B002YRHPE6;14
B002YS5J66;4
B002YSDMAQ;3
B002YSXVR0;2
B002YURBNS;1
B002YVNF2I;3
B002YVSGA4;4
B002YVSRD0;6
B002YW5NAO;5
B002YW7AKA;1
B002YW9VL6;2
B002YWGEHA;8
B002YWHIIE;4
B002YWI7N4;4
B002YXFHI6;2
B002YXGME4;1
B002YY0ZUA;1
B002YY18C4;1
B002YZFI2Y;1
B002YZNSDK;3
B002YZUWXY;2
B002Z03LFE;3
B002Z05HMO;1
B002Z07EFM;1
B002Z0AFEO;20
B002Z0B7F0;4
B002Z0N6O0;1
B002Z31EB4;1
B002Z31EBE;1
B002Z330Y8;1
B002Z330ZC;2
B002Z3310G;2
B002Z3311K;2
B002Z33124;1
B002Z357BW;3
B002Z357C6;1
B002Z357CG;1
B002Z357D0;2
B002Z357DK;1
B002Z377X8;1
B002Z3F98I;2
B002Z3JJ7K;1
B002Z5FBWK;12
B002Z5ZOGS;68
B002Z61RN6;1
B002Z68YSM;10
B002Z6I3TC;1
B002Z73MME;5
B002Z84RF4;8
B002Z84RWW;1
B002Z86O5U;3
B002Z88RJ6;7
B002Z8ATH4;1
B002Z8CBHU;1
B002Z9AJT6;4
B002Z9E848;2
B002Z9JWYY;9
B002Z9JWZ8;159
B002Z9OTWO;3
B002ZAZWCO;1
B002ZBPASO;2
B002ZBTWLK;2
B002ZBTWM4;4
B002ZBTWMO;1
B002ZBWXFW;2
B002ZCRJTQ;13
B002ZCVIMU;6
B002ZDOFAG;1
B002ZDOYHU;1
B002ZEZ7PM;2
B002ZEZT4G;5
B002ZEZZOK;2
B002ZFCPDS;2
B002ZFEQ6M;3
B002ZH9JQC;81
B002ZIABVS;3
B002ZIAC6M;1
B002ZIAC8A;1
B002ZIDIY0;4
B002ZJ505O;6
B002ZJPGIA;2
B002ZJQIOG;1
B002ZKHAAG;1
B002ZKNT9M;1
B002ZKS91A;3
B002ZKTG8A;1
B002ZL10DS;2
B002ZNZK78;2
B002ZNZT06;16
B002ZOCU5W;9
B002ZOHW6Y;1
B002ZOJZOG;1
B002ZORZ02;1
B002ZOWGQK;9
B002ZP7HKE;3
B002ZPIJ9C;2
B002ZPODWO;1
B002ZPVZS4;2
B002ZPYCU2;2
B002ZQS2LG;2
B002ZQS432;1
B002ZSE9ES;122
B002ZSLIJ2;2
B002ZTI5PG;2
B002ZTQVDY;5
B002ZU4FNG;1
B002ZU6KHK;1
B002ZU867C;1
B002ZUAD3M;2
B002ZUCAE2;8
B002ZUCBFK;3
B002ZUDPQE;1
B002ZUDTZG;13
B002ZUFLSY;1
B002ZUFMVK;3
B002ZUU0DU;3
B002ZV0VUG;1
B002ZVM4TC;1
B002ZW38R8;2
B002ZW39OU;4
B002ZW6YVK;1
B002ZX614O;16
B002ZX7AEO;1
B002ZX80V6;63
B002ZXB7IE;3
B002ZXL5S6;1
B002ZXV57M;2
B002ZXX8W2;1
B002ZY1SEQ;2
B002ZY4VG8;2
B002ZY9H62;1
B002ZYR9NA;2
B002ZYRLGA;1
B002ZYRP2K;1
B002ZYTO1K;1
B002ZYTO2E;1
B002ZYTOB0;1
B002ZYVSZK;4
B002ZYVT0Y;1
B002ZYXIXK;3
B002ZYXMWW;1
B002ZYZARM;1
B002ZYZEFU;1
B002ZZ2L6O;3
B002ZZNMCG;1
B003020KOQ;5
B00302DN2C;2
B00302F4LK;5
B00302HH5G;5
B00302LESW;2
B00302OLAA;1
B00302OLRI;4
B00302RB4S;7
B0030301S0;1
B0030312GK;1
B0030312O2;2
B00303TG1S;108
B00303WQ9W;1
B00303XPCE;1
B00304TUXG;1
B00304VXOK;1
B00305AG42;5
B00305HJKQ;1
B00305ICKC;3
B00305R488;2
B00305RHY4;1
B00305SWCU;1
B003061FIC;6
B003064CWI;8
B003064CYQ;4
B003064CZ0;7
B003066QPO;1
B00306KAMO;1
B003079AKQ;2
B00307BEZ0;2
B00307MXF0;1
B00307Q8VA;1
B00307VM7K;4
B00307ZB18;1
B0030822IC;1
B00308E0WS;5
B00308UK0O;3
B003097AXI;2
B003097B0A;1
B00309F12K;1
B00309I96K;1
B00309U7I8;1
B00309XFEG;46
B0030A2YEM;1
B0030AE602;1
B0030BYJ3A;6
B0030BYT26;1
B0030BYU52;1
B0030BYU5M;1
B0030C33HM;1
B0030C3764;4
B0030CALSQ;6
B0030CIB7O;44
B0030CIF16;3
B0030CLJXC;3
B0030CNQ4M;4
B0030CNQ4W;1
B0030CPEAG;6
B0030CYRVI;1
B0030CZXLQ;2
B0030D4CTO;4
B0030D4OI8;1
B0030D5LHQ;1
B0030D8OT8;12
B0030DGXV4;1
B0030DIP1K;3
B0030DIP6U;2
B0030DLNS2;8
B0030DMQ2Y;10
B0030DNB2I;1
B0030DOALE;12
B0030DR8TA;1
B0030E5NMS;1
B0030E7RHC;1
B0030EBM64;2
B0030ELN4A;1
B0030EWB78;6
B0030EY9ZA;3
B0030F1LTG;1
B0030FHTXS;1
B0030FZ3YK;11
B0030FZ6V0;11
B0030G1EL0;8
B0030G382S;1
B0030G5YJI;15
B0030GA1VO;9
B0030GL5QE;2
B0030GWAHC;1
B0030I46JK;1
B0030IIFWY;1
B0030IUSK6;1
B0030IW9TO;1
B0030IZQO4;1
B0030IZQPI;1
B0030IZQQ2;22
B0030J1KV6;1
B0030J4W98;1
B0030JX988;1
B0030L2WNE;1
B0030LBOKQ;2
B0030LDNEG;2
B0030LH4OG;13
B0030LH4R8;7
B0030LIRDS;17
B0030LV77G;3
B0030LV7MQ;1
B0030LV7X0;1
B0030LV7XK;4
B0030LWZC2;1
B0030LX0EE;1
B0030LYD9U;1
B0030LYDHM;1
B0030M0B72;2
B0030M0HBC;1
B0030M0HJ4;1
B0030M0HQW;1
B0030M0RM6;1
B0030M2F3U;23
B0030M5RXK;1
B0030MGCIY;3
B0030MRULW;1
B0030MRUOY;1
B0030N2OJY;8
B0030NPB7Q;3
B0030NPK68;1
B0030NPNA6;1
B0030NV34Q;1
B0030NWR96;1
B0030NWRBY;4
B0030NX2AY;13
B0030NYLHW;1
B0030PMY0G;2
B0030T1J1C;16
B0030T1O2Q;2
B0030U1U4M;2
B0030U1U8I;7
B0030U3M5C;3
B0030UJ7CE;2
B0030UM8ZW;1
B0030UO9NQ;2
B0030UO9QS;4
B0030UO9R2;1
B0030UP5UM;8
B0030UQZTC;1
B0030US0M2;46
B0030V3FCG;1
B0030V3INW;1
B0030VGHV2;5
B0030WKWAI;3
B0030WKWBM;4
B0030WKWDU;3
B0030WKWLW;7
B0030WKX0M;4
B0030WMM6U;2
B0030WMMB0;2
B0030WMMCE;35
B0030WMMHO;15
B0030WMMTC;1
B0030WPX20;2
B0030WPX6G;2
B0030WPXRU;5
B0030WPXV6;9
B0030WPXWA;4
B0030WQTY6;1
B0030WR74W;4
B0030WRW3I;4
B0030WSIBS;2
B0030WU03C;3
B0030WU096;7
B0030WU0AA;4
B0030WU0OG;3
B0030WU0PA;13
B0030Y1246;2
B0030Y6FEI;11
B0030Y6Z84;2
B0030YAZFI;26
B0030YAZLC;9
B0030YB930;2
B0030YD3IY;10
B0030YD3SO;1
B0030YD8MA;1
B0030YDBK4;1
B0030YEP90;3
B0030YEPKY;1
B0030YGHDM;4
B0030YGL1K;3
B0030YGN40;1
B0030YGQT2;1
B0030YH2WC;1
B0030YHXC6;1
B0030YI06E;2
B0030YMC72;3
B0030YWY1Q;4
B0030ZOYO0;3
B0030ZRP5K;1
B0030ZRPDC;3
B0030ZTDZK;2
B003102JGY;1
B003102JJ6;3
B003110BXG;1
B003110BY0;1
B003112D6Y;6
B00311RRAQ;1
B003122HD2;8
B003122HE6;4
B0031236KA;4
B00313NRQ2;3
B003152YV4;2
B003152Z4K;1
B003159GIS;1
B00315D0E4;17
B003167YKO;1
B00316DCOG;2
B00316DF98;1
B00317GE1I;4
B00317M23M;1
B003188KFA;6
B00318D4X8;3
B00318PKP8;1
B00318WDDA;6
B003193KCM;2
B00319DX3I;2
B00319SKQI;1
B0031AQRB2;3
B0031AQRZI;3
B0031ASFR6;6
B0031ATVLU;1
B0031ATXWM;6
B0031AZH6S;5
B0031B7EQI;1
B0031B7EQS;7
B0031B7ERM;1
B0031B7ESG;1
B0031B7ESQ;2
B0031DDI7K;1
B0031DDI7U;2
B0031DRW9A;4
B0031DS2HQ;3
B0031DS3LG;1
B0031E3IKQ;1
B0031HOXQQ;1
B0031HTZSW;3
B0031HWDF4;2
B0031HYJT2;1
B0031IL61K;1
B0031IQ2PK;1
B0031KGH7Q;5
B0031KM2GG;2
B0031NB0E8;1
B0031NE3VU;10
B0031NIYRE;2
B0031O7UZA;4
B0031O7UZU;2
B0031O7V18;1
B0031O7V4K;1
B0031O82ES;1
B0031OHM5S;2
B0031P5EAM;5
B0031P6XJI;1
B0031P6XRU;2
B0031PD8AK;1
B0031PDNIC;1
B0031Q8VLU;1
B0031Q8VTW;2
B0031Q8VVA;2
B0031Q8VZ6;2
B0031QGPTA;10
B0031QH1RU;8
B0031RIZYC;1
B0031S4K3G;1
B0031SCV46;70
B0031SUP26;86
B0031SVZ7A;1
B0031SWFAG;8
B0031T8QBC;8
B0031TVDF8;3
B0031U3684;3
B0031U56O6;2
B0031U6UH8;7
B0031XPJY0;9
B0031XPK9O;1
B0031XRLRI;5
B0031XTPDG;10
B0031XXXIO;1
B0031XYLT4;2
B0031XZ562;1
B0031Y2IE8;3
B0031Y4A9O;1
B0031Y4AL2;1
B0031Y4NB4;1
B0031ZMXME;1
B0031ZPBMI;1
B003202ZNK;3
B00320J6YQ;1
B00320J704;1
B00320J7D6;1
B00320J9PW;1
B00320JC18;1
B00320JC3G;2
B00321M84K;24
B00321O8SO;2
B00322K3RI;1
B003257II2;6
B0032700S0;2
B0032700TY;2
B00327UHMO;1
B00328HPIW;1
B00328HPOG;1
B00328HPPU;1
B00328HPQ4;1
B00328HPVY;1
B00328HPWI;1
B00328HPX2;1
B00328HQ18;1
B00328HSIY;1
B00328HV22;9
B00328HV2C;6
B00328HV2M;9
B00328HV68;3
B00328HV6S;7
B00328HV7C;5
B00328HV7W;3
B00328HV86;2
B00328HV8Q;11
B00328HV90;4
B00328HVA4;1
B0032AR440;1
B0032AREVI;3
B0032BBBFW;2
B0032BIZ10;1
B0032BQNX2;5
B0032BVEKY;1
B0032BVESQ;1
B0032BVEVI;2
B0032BXKQ0;1
B0032BXMNG;4
B0032CHLCS;1
B0032CXF28;2
B0032D0P84;18
B0032DHXGG;1
B0032DLCZY;1
B0032E0KJM;1
B0032EBVGI;3
B0032EH946;2
B0032EZCEU;2
B0032F4N4O;1
B0032FOFI8;5
B0032FOFII;1
B0032FOFJ2;1
B0032FOFJM;1
B0032FOFLU;2
B0032FOFM4;1
B0032FOFMO;3
B0032FOI0I;8
B0032FOI0S;1
B0032FOI12;7
B0032FOI1C;5
B0032GB5TO;5
B0032GJGKE;3
B0032GNT16;1
B0032GRSR2;1
B0032HKEMW;5
B0032HKENG;2
B0032HKENQ;3
B0032HKEPY;2
B0032HKEQ8;3
B0032HKERC;4
B0032HKERM;2
B0032IG30I;1
B0032II3II;2
B0032ILRGI;7
B0032INK3Q;2
B0032IY9V8;1
B0032IYEU4;1
B0032IYIZK;1
B0032IYKZ8;1
B0032KSO4O;4
B0032MJFYK;2
B0032MJGC6;1
B0032MLB88;3
B0032MLT3A;4
B0032MND2U;8
B0032MSJ6A;1
B0032MV2EG;2
B0032MV2NM;1
B0032MYNEW;1
B0032OBDNY;54
B0032OLLJ0;23
B0032R4NYC;1
B0032TF7XG;10
B0032TN7DS;4
B0032TU60A;3
B0032TWTFK;1
B0032TWU9U;6
B0032U5JIS;1
B0032UZKKA;8
B0032W0QV6;2
B0032W4B4E;1
B0032WBK5M;7
B0032X8UFY;1
B0032XT95Y;5
B0032XTJ3G;9
B0032XZI7M;1
B0032Z1IFQ;8
B0032ZGA5Y;6
B0032ZH1WU;10
B003317D26;7
B00331DHFI;3
B00331F1BQ;1
B00331H8VM;2
B00331J9YG;1
B00331LGM4;1
B0033290CQ;141
B00332DACM;1
B00332DIR4;6
B00332RD1G;29
B00332VUWY;4
B003331MMG;7
B00335B1LG;1
B003376PVU;2
B00337KLXS;1
B00337KMD2;1
B00337MSIY;10
B00337QJO8;5
B00337XR34;1
B003385HJA;4
B00338EULG;2
B00338W9ZA;2
B003390S8E;1
B00339DEZ8;1
B0033AGJRM;1
B0033AHUPW;2
B0033AHUQ6;3
B0033AHUQG;1
B0033AHUQQ;2
B0033AHURK;1
B0033AHUT8;1
B0033AHUW0;1
B0033AHUWA;1
B0033AHUWK;1
B0033AHUWU;1
B0033AHUXO;1
B0033AHUY8;4
B0033AHUZC;5
B0033AHV1A;1
B0033AHV4M;1
B0033AHV4W;1
B0033AHV5G;1
B0033AHV5Q;1
B0033AHV60;3
B0033AHV6K;3
B0033AHV7Y;2
B0033AHV88;4
B0033AHV8S;2
B0033AHV9C;4
B0033AHV9M;2
B0033AHV9W;1
B0033AHVAQ;3
B0033AHVB0;2
B0033AHVBA;1
B0033AHVBK;9
B0033AHVBU;2
B0033AHVC4;6
B0033AHVDI;2
B0033AHVE2;1
B0033AHVEW;2
B0033AHVGK;1
B0033AHVI8;1
B0033AHVJW;1
B0033AHVK6;1
B0033AI2FE;1
B0033AI2GI;1
B0033AI2MM;2
B0033AI2RM;3
B0033AI2S6;5
B0033AI2SQ;2
B0033AI2T0;1
B0033AI4GQ;3
B0033AI4HU;10
B0033AI4JS;1
B0033AI4KW;8
B0033AI4PC;2
B0033AI4UC;1
B0033ANCEK;1
B0033B0KD0;28
B0033BJSG0;3
B0033FM7RS;1
B0033GI6N6;3
B0033GWJD4;1
B0033HHETC;26
B0033HKCMS;2
B0033HL62S;8
B0033HN4G4;1
B0033HQNL2;1
B0033HUJKI;1
B0033I5N4Y;1
B0033K6XCS;2
B0033MUXF4;1
B0033OS3KY;6
B0033OZB5O;1
B0033P1O6S;225
B0033PQU3A;1
B0033PQU44;3
B0033PQU7G;3
B0033PQUB2;13
B0033PQUBW;1
B0033PQUIU;1
B0033PQUJO;1
B0033PQULC;1
B0033PQUR6;1
B0033PQUZS;2
B0033PQV66;8
B0033PQVCK;8
B0033PQVJ8;1
B0033PQVJI;1
B0033PQVL6;1
B0033PQVOI;10
B0033PQVOS;1
B0033PQVP2;7
B0033PQVPM;12
B0033PQVPW;1
B0033PQVQ6;1
B0033PQVR0;1
B0033PQVS4;1
B0033PQVSE;1
B0033PQVSO;1
B0033PQVTS;2
B0033PQVUM;5
B0033PSGDC;29
B0033PSGDW;7
B0033PSGSW;110
B0033PSLSM;32
B0033Q47CU;11
B0033QEQGW;5
B0033TZMOO;1
B0033WDCZC;1
B0033WDCZW;2
B0033WH6M2;2
B0033Y8FYI;3
B0033YGJ0U;6
B0033YTXQM;1
B0033ZQZXA;1
B0033ZVBJS;2
B003402LGE;1
B003405MDI;22
B00343E2C2;2
B00345GTY4;57
B00345T3S8;2
B00345WWK4;4
B00346CBK4;1
B00346EOOK;1
B00346F8NG;7
B00346IBBC;18
B00346PACK;1
B00346WOTC;7
B003470R40;1
B003471XFC;2
B0034747SC;1
B00347A44I;55
B00347A44S;18
B00347A452;32
B00347GCP8;50
B00347IE2W;11
B00347IFUS;4
B0034A8A4Q;2
B0034AHFUQ;2
B0034B0QT2;35
B0034BW9DS;3
B0034C2586;3
B0034C276G;3
B0034C40XO;11
B0034CXK6M;22
B0034CXM2Y;1
B0034D38RW;1
B0034DBRCU;4
B0034EK2MA;3
B0034EN3Z8;4
B0034F47UM;9
B0034HVGZY;2
B0034JEO0G;1
B0034JGBMA;1
B0034JGHUQ;16
B0034JI93E;1
B0034JKYZK;5
B0034JRHDM;1
B0034JSD8A;6
B0034JU3EW;5
B0034JV616;3
B0034JV62A;1
B0034JV65W;1
B0034JV6BG;1
B0034JV6FM;1
B0034JV6FW;2
B0034JV6GG;1
B0034JV6HU;1
B0034JWC28;4
B0034JYD7K;1
B0034JZNIS;1
B0034K7QYG;1
B0034K7R5O;2
B0034K7R5Y;2
B0034KAN8W;1
B0034L0HD2;2
B0034MUDEO;2
B0034O46TA;4
B0034O4I20;49
B0034O4IMU;29
B0034P538W;2
B0034PDQPY;29
B0034PH2D6;33
B0034PHWFO;10
B0034PJXQU;2
B0034PR7G8;1
B0034PWIIK;1
B0034PWP4W;4
B0034PWRPO;8
B0034Q6PP6;3
B0034XOEY8;1
B00350KDHM;2
B00350KDHW;1
B0035145V6;1
B003517FMM;1
B00351BIIO;1
B00352I2I2;1
B00352LVL2;4
B00352MHGA;24
B00352MHGK;37
B00352OKE2;1
B00352W5G2;1
B00353W1PQ;2
B00354NAP0;3
B00354NAUK;2
B00354NBD6;1
B00354NBFO;2
B00354SCNA;2
B00354XVK4;13
B00354XVKY;1
B00354XVNQ;1
B003552MEE;9
B003552MEY;6
B003552MFI;11
B003552MFS;1
B003552MGC;10
B003552MGM;20
B003552MGW;4
B003552MH6;1
B003552MI0;1
B003552MIK;2
B003552PGO;4
B00356M5FE;19
B00356WSV0;1
B003597OHK;5
B00359FQHA;150
B0035ADTQE;1
B0035AM6IQ;12
B0035AQCT0;35
B0035B3XYQ;1
B0035B9D0O;1
B0035CI7GE;3
B0035CVTZK;3
B0035DF0G8;1
B0035DKYV4;4
B0035E65AW;1
B0035EA8EQ;1
B0035ECHNQ;1
B0035ECHX6;3
B0035ECI30;3
B0035EG4CQ;17
B0035EHLZK;36
B0035EJAQ8;2
B0035ELOZS;10
B0035F0MTQ;4
B0035FYFLC;1
B0035FZMTG;10
B0035FZMTQ;17
B0035FZMUA;1
B0035FZMUU;1
B0035FZMVE;1
B0035FZMW8;1
B0035FZMWI;2
B0035FZMXM;20
B0035FZMYG;12
B0035G00TC;1
B0035G00UG;7
B0035G00V0;5
B0035G01LY;1
B0035G08HG;1
B0035G08I0;3
B0035G08IK;3
B0035G5HAO;1
B0035G8HCO;1
B0035GE2XM;5
B0035GHYCS;1
B0035GI878;3
B0035GO2MS;9
B0035GP4G6;3
B0035GR6NA;1
B0035GSEPY;2
B0035GSFYE;1
B0035GSIZ0;1
B0035GTDNQ;2
B0035GTDOU;2
B0035GU5GK;2
B0035GU70Y;1
B0035GU9WK;10
B0035GUAN8;2
B0035GULAK;1
B0035GVAY6;1
B0035GVEYM;2
B0035GVFQO;1
B0035GVGJU;2
B0035GW56I;2
B0035GWB6C;2
B0035GWSV0;36
B0035GXV6G;4
B0035GXY2M;3
B0035GXY40;1
B0035GY1RE;9
B0035GYCCS;1
B0035GYCE6;4
B0035GYK8E;1
B0035GZKAQ;3
B0035GZRQI;6
B0035H0154;1
B0035H02US;1
B0035H05KA;4
B0035H2V2K;5
B0035H6266;1
B0035H6PEK;6
B0035H85JS;2
B0035H8GP6;1
B0035HAJ5Q;1
B0035HAJ6A;1
B0035HAQ36;3
B0035HIL0G;39
B0035IU2KW;1
B0035J3X8E;1
B0035J4XN8;2
B0035JAKWQ;1
B0035JCJUM;5
B0035JDZDC;1
B0035JI8J8;21
B0035JLK8E;2
B0035JNCEE;3
